ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0001820,serotonin secretion,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,25075/25750/25505/289754/24473/25248/81648/65032/25553/85268/25047,11
BP,GO:0007379,segment specification,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,306657/29279/79225/360905/114634/25495/25296/54264/305497/298878/84010,11
BP,GO:0031958,corticosteroid receptor signaling pathway,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,287422/170917/29657/60447/24413/65179/25576/24225/25344/25054/83724,11
BP,GO:0061307,cardiac neural crest cell differentiation involved in heart development,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,85272/312781/116590/85489/296787/24326/25296/64637/299284/29577/29146,11
BP,GO:0061952,midbody abscission,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,363219/294074/25130/287873/297995/363720/364419/282834/501083/246772/365024,11
BP,GO:0071696,ectodermal placode development,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,312781/171068/297893/302424/84353/498596/114634/299138/353305/314850/499593,11
BP,GO:2000369,regulation of clathrin-dependent endocytosis,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,25751/60568/65178/317396/313409/29402/79128/368088/303882/81917/116743,11
BP,GO:2000651,positive regulation of sodium ion transmembrane transporter activity,11/5901,17/18112,0.006577561124894661,0.03269434794432934,0.022630110276489212,25751/25650/116477/171104/66026/287715/64152/24782/317420/306811/361833,11
BP,GO:0014896,muscle hypertrophy,51/5901,116/18112,0.006629020471032846,0.03292530062138469,0.0227899692392467,64353/24602/171043/313729/60395/50686/56718/25537/29480/25285/24482/171115/170915/29431/85497/287462/24782/155430/681740/494021/499497/309957/297480/24413/361400/309757/58853/29693/312299/25608/191569/25614/298696/25368/29300/114124/64637/293024/25496/25625/29152/25664/50554/84583/246297/291414/24377/24925/29659/25591/689560,51
BP,GO:0150116,regulation of cell-substrate junction organization,34/5901,72/18112,0.006722432404645392,0.03336412046612785,0.02309370802293368,114514/298594/499443/81707/366474/301363/100363276/83805/361069/498003/24771/305679/685611/29645/25622/50557/79121/25513/84426/287876/305332/305552/287931/25614/60445/289992/54308/311860/84050/295234/501841/363875/89804/58834,34
BP,GO:0031330,negative regulation of cellular catabolic process,104/5901,260/18112,0.006746175929502869,0.03342818652005112,0.023138052747830224,689890/307745/407784/311786/360550/310753/25479/84491/29219/313493/29582/287986/315047/304150/399489/24451/303158/296370/291921/24855/313591/24185/170912/303885/54281/116549/56718/309591/64510/306007/362814/94269/362817/25125/287044/297508/315713/363854/289014/303700/361769/81825/25152/689852/25248/303477/303250/83841/24948/298947/26295/117180/100364335/499022/301020/305035/304859/24881/316539/25608/680127/81715/688717/313867/25614/24224/25383/304298/309639/309306/170842/192126/306672/60445/499157/266732/299284/361857/246142/60430/81763/307070/300193/81751/24842/286758/298504/315771/25325/680486/303572/679841/25358/497918/288762/24681/54350/171350/305468/313019/302368/362524/292912/170944,104
BP,GO:0021879,forebrain neuron differentiation,26/5901,52/18112,0.006750556252190569,0.03342818652005112,0.023138052747830224,314423/64186/501145/310533/25159/79225/295645/361103/84394/310062/81666/307403/311901/680427/305719/295327/59312/29751/307940/24370/25509/114500/310698/29577/309280/499593,26
BP,GO:0045581,negative regulation of T cell differentiation,26/5901,52/18112,0.006750556252190569,0.03342818652005112,0.023138052747830224,499745/295953/361391/303836/84586/317382/500616/687424/140588/311909/116557/303496/312937/50662/117063/364069/81517/24471/25406/25296/81516/311414/308496/116562/313587/364031,26
BP,GO:0051262,protein tetramerization,41/5901,90/18112,0.006815528361994782,0.03372458516059129,0.02334321157016389,24650/311622/29219/116469/24410/309407/310615/246334/25293/308390/25327/24398/312896/361802/311580/361517/365407/24834/117101/685579/498328/691393/24408/54226/362860/362720/29712/114246/296461/300250/25331/312703/24842/24962/288371/25241/266603/361586/293874/679906/116676,41
BP,GO:0021517,ventral spinal cord development,28/5901,57/18112,0.00686507753535383,0.033944280596787016,0.023495278586665218,64186/293684/293012/362051/499211/25696/25159/64444/303991/360610/266729/25398/361769/140588/297480/293976/24718/25509/299284/304103/311332/360858/360866/292934/366214/170671/304729/315338,28
BP,GO:0055017,cardiac muscle tissue growth,49/5901,111/18112,0.00699996621005897,0.03455938373820125,0.023921035721975615,24392/64353/24602/366980/50686/25703/56718/81649/116590/24205/171356/679028/29480/24482/170915/29431/29733/89843/50557/155430/681740/686117/499497/297480/24413/81507/309757/25271/314930/114487/298696/25495/29300/293024/25725/25496/170899/689710/304514/364706/84583/308831/315891/299116/246297/291414/25671/24377/24925,49
BP,GO:0106027,neuron projection organization,49/5901,111/18112,0.00699996621005897,0.03455938373820125,0.023921035721975615,83721/84591/64353/303599/25479/317235/289820/296374/24410/287989/303222/295695/140908/83572/280670/24954/114850/117542/286928/361585/56029/25152/50557/29650/59312/81732/84009/171574/24408/246217/24338/316539/24718/54323/54226/362173/360606/362876/304883/84685/313633/311055/26955/171116/116671/29495/24245/83527/311191,49
BP,GO:0008585,female gonad development,67/5901,159/18112,0.00702242342659225,0.0346443059915191,0.023979816522889073,360272/102550344/294515/171410/25267/64558/81707/29348/83805/25196/24954/24918/84402/25690/25149/361585/170905/286936/59302/64033/300339/24166/245921/307505/50662/24948/361435/361659/689388/25147/84426/309757/117282/25154/25608/60427/314930/25448/24224/362285/113984/689962/25296/171495/84023/64030/364634/24373/171052/25729/24842/25344/50554/295541/364706/89807/64314/363875/24324/84005/313352/25447/310467/24888/25238/83826/311615,67
BP,GO:0045618,positive regulation of keratinocyte differentiation,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,114700/84584/497991/360635/266604/303214/296201/308870/25496/364706,10
BP,GO:0045792,negative regulation of cell size,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,292887/24855/24185/56718/117273/315655/50557/364395/60445/314979,10
BP,GO:0060211,regulation of nuclear-transcribed mRNA poly(A) tail shortening,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,192178/307745/29619/303774/170842/306672/291841/117017/171350/305468,10
BP,GO:0060442,branching involved in prostate gland morphogenesis,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,85272/315745/305999/24482/84402/288154/25271/25406/25296/314850,10
BP,GO:0061029,eyelid development in camera-type eye,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,116667/363071/501099/297893/85489/315039/313845/24329/24516/84046,10
BP,GO:0086013,membrane repolarization during cardiac muscle cell action potential,10/5901,15/18112,0.007077706787955646,0.034760928047254586,0.024060539037571393,65195/367302/293860/25471/63883/681190/29712/117018/25470/691246,10
BP,GO:0006638,neutral lipid metabolic process,61/5901,143/18112,0.007175649252796143,0.03521571424063989,0.024375329279788752,29219/24831/100361138/287447/83510/25288/290843/25205/64194/29254/291437/499264/24539/305795/94172/361076/305166/25622/288985/679692/60351/309207/362972/314352/679869/24404/309389/365755/298947/499913/361812/309757/117243/84497/64037/54248/298296/25383/361401/59329/291914/114839/368088/497840/25634/81821/298504/29653/313977/681694/29386/25404/79253/252900/140638/308309/311720/54225/688705/113976/29573,61
BP,GO:0048499,synaptic vesicle membrane organization,15/5901,26/18112,0.007238328749545199,0.035391561415617515,0.0244970457602131,116470/81803/295217/25012/116657/361651/64832/25531/25130/60564/303183/24805/25716/89815/64630,15
BP,GO:0060148,positive regulation of post-transcriptional gene silencing,15/5901,26/18112,0.007238328749545199,0.035391561415617515,0.0244970457602131,85265/500562/25125/298874/361927/24948/287765/362609/304859/24329/25296/24842/81808/170851/246297,15
BP,GO:0060765,regulation of androgen receptor signaling pathway,15/5901,26/18112,0.007238328749545199,0.035391561415617515,0.0244970457602131,313575/117107/294503/297893/24482/84402/170915/25149/297480/287765/309757/79128/360801/54299/25344,15
BP,GO:0099623,regulation of cardiac muscle cell membrane repolarization,15/5901,26/18112,0.007238328749545199,0.035391561415617515,0.0244970457602131,315611/367302/24392/24602/293860/25471/63883/25399/313564/681190/117018/25470/50563/691246/29716,15
BP,GO:1900370,positive regulation of post-transcriptional gene silencing by RNA,15/5901,26/18112,0.007238328749545199,0.035391561415617515,0.0244970457602131,85265/500562/25125/298874/361927/24948/287765/362609/304859/24329/25296/24842/81808/170851/246297,15
BP,GO:0005513,detection of calcium ion,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,361618/24247/24242/24244/50663/60564/294961/25716/689560,9
BP,GO:0009214,cyclic nucleotide catabolic process,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,25638/171115/81529/25275/24626/191569/81744/81743/63885,9
BP,GO:0014842,regulation of skeletal muscle satellite cell proliferation,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,25682/117279/29148/25125/24338/114634/29152/89807/308406,9
BP,GO:0016553,base conversion or substitution editing,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,25367/170912/117088/305340/315137/363129/301226/25383/399679,9
BP,GO:0031223,auditory behavior,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,29424/363071/116595/60391/59312/304883/290467/29410/364674,9
BP,GO:0032253,dense core granule localization,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,64440/25595/303599/113886/362876/116554/29386/500865/310641,9
BP,GO:0061309,cardiac neural crest cell development involved in outflow tract morphogenesis,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,85272/85489/296787/24326/25296/64637/299284/29577/29146,9
BP,GO:1901950,dense core granule transport,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,64440/25595/303599/113886/362876/116554/29386/500865/310641,9
BP,GO:2000615,regulation of histone H3-K9 acetylation,9/5901,13/18112,0.007441317829037259,0.03605310466717461,0.024954947436701524,315606/85471/316312/308589/140583/306011/301164/317247/50554,9
BP,GO:0045932,negative regulation of muscle contraction,18/5901,33/18112,0.007444739106664337,0.03605310466717461,0.024954947436701524,117028/683667/66026/114553/171115/305987/25029/308899/25154/29527/497757/84023/29316/313587/84583/29290/24925/25238,18
BP,GO:0060740,prostate gland epithelium morphogenesis,18/5901,33/18112,0.007444739106664337,0.03605310466717461,0.024954947436701524,85272/315745/305999/246334/24482/24918/84402/25149/288154/25271/685072/25406/25495/25296/25496/314850/291023/304729,18
BP,GO:0061099,negative regulation of protein tyrosine kinase activity,18/5901,33/18112,0.007444739106664337,0.03605310466717461,0.024954947436701524,313729/64468/681059/500985/171136/360584/117186/56029/690898/500616/117063/287873/305454/315858/81751/683722/25404/24699,18
BP,GO:1905898,positive regulation of response to endoplasmic reticulum stress,18/5901,33/18112,0.007444739106664337,0.03605310466717461,0.024954947436701524,116502/316369/29702/289754/59303/360967/304962/317396/287643/25513/117063/309757/54226/60331/29884/299608/296350/25404,18
BP,GO:0014897,striated muscle hypertrophy,50/5901,114/18112,0.007539158873862438,0.036244248025929716,0.025087251506341085,64353/24602/171043/313729/60395/50686/56718/25537/29480/25285/24482/171115/170915/29431/85497/287462/24782/155430/681740/494021/499497/309957/297480/24413/361400/309757/58853/29693/312299/25608/191569/25614/298696/25368/29300/114124/64637/293024/25496/25625/25664/50554/84583/246297/291414/24377/24925/29659/25591/689560,50
BP,GO:0006971,hypotonic response,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,288057/54348/66026/25523/691209/171373/25241/316064,8
BP,GO:0014062,regulation of serotonin secretion,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,25075/25750/24473/25248/81648/65032/25553/85268,8
BP,GO:0032908,regulation of transforming growth factor beta1 production,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,117092/315047/54281/317382/89808/29300/316258/302526,8
BP,GO:0033594,response to hydroxyisoflavone,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,81722/25149/29680/24329/260320/24646/361969/29468,8
BP,GO:0060920,cardiac pacemaker cell differentiation,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,64444/308766/25546/81507/353305/304514/360718/303101,8
BP,GO:0071712,ER-associated misfolded protein catabolic process,8/5901,11/18112,0.007541827602913607,0.036244248025929716,0.025087251506341085,362912/407784/360967/116643/680945/680423/361014/171129,8
BP,GO:0030890,positive regulation of B cell proliferation,23/5901,45/18112,0.007553753000432883,0.036244248025929716,0.025087251506341085,252963/303836/54239/307151/311658/315348/499497/114851/25668/24165/680127/171369/24224/305549/84349/313633/317578/116562/295378/363328/303181/24699/25621,23
BP,GO:0046621,negative regulation of organ growth,23/5901,45/18112,0.007553753000432883,0.036244248025929716,0.025087251506341085,24392/311622/29417/50686/25703/24205/29480/29431/89843/50557/679869/681740/686117/297480/25614/25495/170899/25553/304514/84583/299116/291414/24377,23
BP,GO:0060323,head morphogenesis,23/5901,45/18112,0.007553753000432883,0.036244248025929716,0.025087251506341085,25431/84354/25267/363071/362741/312781/361568/170915/312981/25622/24882/306571/679869/361659/680712/81710/316482/313757/25495/363165/302526/360737/310467,23
BP,GO:0086009,membrane repolarization,23/5901,45/18112,0.007553753000432883,0.036244248025929716,0.025087251506341085,65195/315611/367302/24392/24602/25297/25650/293860/25471/63883/29753/24214/25399/313564/29209/681190/29712/117018/25470/50563/691246/25404/29716,23
BP,GO:0098927,vesicle-mediated transport between endosomal compartments,23/5901,45/18112,0.007553753000432883,0.036244248025929716,0.025087251506341085,304286/293860/83805/116590/315655/81521/360468/64088/293343/363131/684097/303312/79128/361555/306548/282834/363127/59074/363478/170851/287645/291906/299799,23
BP,GO:0072171,mesonephric tubule morphogenesis,35/5901,75/18112,0.007561195726847726,0.036244248025929716,0.025087251506341085,25236/85471/25640/84469/94203/25317/116466/311508/306664/84353/498328/140588/502935/84426/24881/286994/114634/299138/24224/307740/25406/25495/25296/498819/503000/305012/50554/494343/25252/366542/29577/298878/304947/155437/25273,35
BP,GO:0097120,receptor localization to synapse,35/5901,75/18112,0.007561195726847726,0.036244248025929716,0.025087251506341085,192254/83709/25479/685244/497926/81803/24803/266777/303222/25012/307206/25272/113970/64832/25247/171571/140726/60391/311024/361705/29650/84009/25400/24718/303183/252857/84016/295347/288475/25252/170851/690252/64845/64630/29495,35
BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,62/5901,146/18112,0.007591030214921185,0.036360814059989484,0.02516793524439138,499745/499342/25408/113955/306934/25369/116477/64019/24185/690899/295953/56822/498003/171115/24771/171136/689004/361391/303836/84586/306956/114492/690388/317382/500616/363294/687424/140588/311909/315348/116557/303496/312937/50662/309622/308266/117063/315716/298006/310663/364069/81517/24471/25406/305549/24796/25296/81516/25725/311414/308496/116562/300649/64513/311567/313587/25698/25252/29221/364031/316256/680006,62
BP,GO:0046620,regulation of organ growth,53/5901,122/18112,0.007629280749243521,0.036517494130910703,0.025276384793197586,24483/24392/317268/311622/29417/50686/25703/24185/56718/295953/81649/116590/24205/171356/679028/29480/24482/170915/29431/89843/50557/155430/679869/681740/686117/499497/297480/24413/81507/309757/364069/314930/25614/114487/298696/25495/64547/29300/305922/25496/317578/170899/25553/304514/364706/84583/300992/299116/291414/24377/24925/25273/293847,53
BP,GO:0031099,regeneration,128/5901,328/18112,0.007669935473068308,0.036685446083449355,0.02539263642218169,29602/689890/25151/114107/64366/338475/24392/25682/310753/59115/312195/303468/303311/100360552/25630/29562/498440/116502/293860/303547/117279/308444/24936/301363/29148/24387/24451/497991/94203/29409/116680/58935/64444/81526/116549/81649/25493/171068/89805/361065/362624/24954/24482/114850/85420/63995/65129/266813/362817/24312/299996/306071/25529/60351/266707/59326/315294/117255/140588/50557/361271/60584/81735/29456/58952/24404/25473/307505/114851/25187/364382/58853/140655/60665/312299/24881/25271/316539/25678/361945/171160/315509/81517/58950/25714/29155/25026/81680/24224/24225/24329/24172/260320/25262/29423/24516/25496/295347/299284/29152/25729/361969/25664/29492/25325/337868/25344/308739/313977/85385/29216/89807/25404/89828/170851/25358/361244/25621/360406/140638/113995/499593/311642/170845/25273/362524/29146/58919,128
BP,GO:0035051,cardiocyte differentiation,76/5901,184/18112,0.007742323061634459,0.036986335769270115,0.025600903820044343,85272/64353/24602/64204/25267/100360552/501099/29275/50686/293165/312781/171104/64444/64202/24706/308766/56718/116590/679028/29480/24482/170915/29431/363630/313564/314848/24629/89843/24782/155430/85489/289144/499497/309957/297480/25546/24413/296787/81507/309757/25271/24705/64031/79558/24326/24329/298696/25296/365298/59329/63839/29300/60445/64637/316052/293024/25496/353305/314850/299284/24511/50554/304514/303181/84583/308831/29577/246297/291414/100910104/24377/84010/360718/24925/303101/29146,76
BP,GO:0007585,respiratory gaseous exchange by respiratory system,33/5901,70/18112,0.007749878260796535,0.036986335769270115,0.025600903820044343,54278/25478/50683/114110/114507/314694/308690/25590/362624/24398/25531/117096/361341/432392/311876/497881/24408/192155/365476/360230/24326/501158/291905/29633/54264/296128/306096/499529/308523/29386/366274/29290/301617,33
BP,GO:2000179,positive regulation of neural precursor cell proliferation,33/5901,70/18112,0.007749878260796535,0.036986335769270115,0.025600903820044343,64186/29560/293860/260326/24482/114111/84580/84353/29609/140588/100912563/307940/680419/79218/24370/81517/81659/116554/25509/24596/29361/25495/89808/25496/311332/303181/94188/29216/259270/499593/304729/25313/25273,33
BP,GO:1902806,regulation of cell cycle G1/S phase transition,69/5901,165/18112,0.00775528994585515,0.036986335769270115,0.025600903820044343,24708/24650/54395/366468/59319/29417/113955/305999/25177/287986/24654/399489/246334/24185/309591/24205/315655/171150/310352/360764/296583/361013/81758/315713/296084/58942/685579/498328/81825/50557/64033/309035/361181/500870/680115/114851/308266/290537/363140/287716/312299/58936/362860/362720/688405/79558/500666/289521/311968/24224/78973/24329/100361376/501688/310483/25470/314818/24842/81821/25193/25587/25252/363249/64314/266713/499593/311598/117183/58919,69
BP,GO:0021532,neural tube patterning,25/5901,50/18112,0.00782108160926293,0.03727313730054373,0.025799419792628946,84354/312781/367242/500532/315952/307151/361769/140588/364666/24881/25099/25509/114500/25296/81751/307724/303181/302526/29577/287612/363286/312651/304729/289180/25273,25
BP,GO:0034284,response to monosaccharide,129/5901,331/18112,0.00783882912056362,0.03733072451852227,0.025839280049074178,25051/84403/24392/25682/83516/294515/50683/300666/29417/293649/361821/25640/81803/501099/24803/29335/266777/59295/24957/117182/29560/81722/24654/288995/301363/25293/171104/683667/58935/81649/117273/289754/89805/50646/252917/24954/24482/309135/85420/24675/24817/500562/363067/170915/312896/25551/367218/297508/60391/24247/365802/312502/79434/60351/81648/24493/50557/170911/245921/94270/25513/679869/24404/499497/309957/363265/26295/287545/64830/171145/306009/288105/25147/309757/192155/117282/24952/24494/25608/60334/25099/58950/685258/25085/170538/308051/25614/29527/24190/29680/24224/25509/25675/83840/81741/84023/287005/78975/295347/24791/367313/299284/65984/315617/365410/24640/117514/25569/29653/171116/50554/25193/54234/500865/64529/363875/366214/25735/84005/25663/83584/29716/286900/312670/690163/29573/63997/25238/171078,129
BP,GO:0048872,homeostasis of number of cells,140/5901,362/18112,0.007877473809216,0.03748767500111383,0.025947916769251102,24356/24790/24708/499171/294515/315606/286932/65037/64619/85471/366508/29417/117107/501099/361439/84351/116502/245977/29560/114483/293165/302946/303547/59108/500449/308444/117240/311553/24451/497991/25159/311437/155012/29287/24185/317405/81526/140898/81649/64831/24874/680478/287673/260326/313438/361069/24675/363088/294797/24918/360610/406865/25125/303836/25690/246280/63879/100270678/499864/102554884/25622/317382/24525/59328/362434/302373/311909/315348/361948/295490/309389/312937/287524/499497/293016/117063/288077/24626/367846/304666/295922/60665/312299/25301/65207/24165/60427/316482/286994/315509/81715/313845/311968/300838/24224/25406/24335/25296/64547/64030/79210/25496/29263/361857/29344/54264/300193/311860/114208/311414/54299/26955/310392/366954/78965/317578/116562/29653/24170/362957/29452/25587/289257/305884/83501/312166/362176/288663/497986/171108/363875/360665/296757/24377/25095/292804/25273/29573/308415/54260,140
BP,GO:0031279,regulation of cyclase activity,31/5901,65/18112,0.007888684983330932,0.03751394136012567,0.02596609760595144,50577/58979/684158/81649/24611/361618/24316/24242/24244/50663/316218/60590/24952/81657/299802/25645/116554/81672/310444/170673/116506/171026/64185/25339/29316/24592/84583/85268/100362255/24925/29716,31
BP,GO:0007568,aging,146/5901,379/18112,0.007931540911014265,0.037654977316505196,0.02606371873763002,307251/84686/289095/25446/84403/29144/50672/444984/363026/83516/294515/29219/114700/85483/25267/498633/29447/291439/116502/79438/50686/29542/64468/24558/246334/24855/29644/24660/24185/29358/54281/64831/116590/81666/56822/25549/83504/25458/25285/361367/24482/85420/65129/25699/301024/363067/25125/314322/29237/24518/297508/81504/24484/25275/24268/25372/25584/24629/25248/29609/50557/367072/81632/25513/24404/303306/25335/289144/307505/24413/29597/50664/117282/303634/25271/24165/300095/24370/297376/58918/81656/24471/25645/25085/309858/170538/29527/25026/24224/24326/24225/25675/94338/24335/293615/89808/83612/83840/24311/114244/83629/24516/84685/299284/306628/302415/24842/64026/81662/78963/65161/303238/25325/171116/50554/64701/85385/29216/25054/25586/25698/24693/363520/64314/25467/25358/84575/296757/25249/25735/24854/497811/303519/298566/312480/25420/24925/29716/29221/25107/25423/24888/308415/25238/83826/295703,146
BP,GO:0032941,secretion by tissue,27/5901,55/18112,0.007946908427743699,0.037654977316505196,0.02606371873763002,24392/83730/29335/116477/25293/54348/25229/65206/287715/317420/29597/297386/24165/83465/25240/24329/84023/171052/361857/25339/24807/29410/25241/171390/29290/24925/364674,27
BP,GO:0043268,positive regulation of potassium ion transport,27/5901,55/18112,0.007946908427743699,0.037654977316505196,0.02606371873763002,24602/25751/25650/29335/25177/81722/293860/25471/116477/54348/66026/24214/25327/287715/311171/29272/59326/317420/27080/306811/681190/29712/117018/691246/25252/246153/29290,27
BP,GO:0045907,positive regulation of vasoconstriction,27/5901,55/18112,0.007946908427743699,0.037654977316505196,0.02606371873763002,24392/25108/24185/29358/117273/171115/25699/29254/24448/24247/25187/25342/25668/100909648/29527/25675/24329/679629/311860/361969/50563/24807/85385/24693/25404/25107/25238,27
BP,GO:0072698,protein localization to microtubule cytoskeleton,27/5901,55/18112,0.007946908427743699,0.037654977316505196,0.02606371873763002,29424/83721/246304/297096/300754/24205/306594/298848/54252/56725/288054/64462/25152/363502/307940/362466/360560/308870/81740/366872/299850/306548/192243/361601/114764/680407/311598,27
BP,GO:0000209,protein polyubiquitination,97/5901,242/18112,0.008089772778560123,0.038304376712277134,0.026513214777888365,307251/362736/362788/303350/407784/311786/116667/364386/315863/290767/305105/59319/83616/303113/294331/296390/287155/296956/291912/293561/361831/299197/300950/312656/309157/303336/291209/100366017/304920/500985/361367/362814/360533/303963/360610/308906/361013/298317/361391/362277/63879/361585/360967/365037/362002/84353/81816/282844/311909/304709/313216/362172/289623/287643/690043/295252/360643/266712/308282/308051/294862/24224/361866/305549/300659/368062/29274/690516/362900/361857/60371/288734/311412/100362121/300756/314405/300813/316395/246216/304294/315608/311567/361970/298652/679875/362501/309512/361712/296558/291906/100302465/304490/290794/293294/282845/365022/308404,97
BP,GO:0006639,acylglycerol metabolic process,60/5901,141/18112,0.0080983112769865,0.03831727898536828,0.02652214536929723,24831/100361138/287447/83510/25288/290843/25205/64194/29254/291437/499264/24539/305795/94172/361076/305166/25622/288985/679692/60351/309207/362972/314352/679869/24404/309389/365755/298947/499913/361812/309757/117243/84497/64037/54248/298296/25383/361401/59329/291914/114839/368088/497840/25634/81821/298504/29653/313977/681694/29386/25404/79253/252900/140638/308309/311720/54225/688705/113976/29573,60
BP,GO:0001738,morphogenesis of a polarized epithelium,38/5901,83/18112,0.008131631287565368,0.03841977191135723,0.026593088096818186,83721/25236/315196/60627/81822/311163/312781/246334/289229/117273/679693/83572/114850/84402/81521/309377/680531/64512/687031/83466/287876/499073/308584/500666/364952/304883/79128/58868/311860/307724/171296/300128/363875/140585/287612/363286/500430/315578,38
BP,GO:0072384,organelle transport along microtubule,38/5901,83/18112,0.008131631287565368,0.03841977191135723,0.026593088096818186,29424/25595/366669/29434/29489/29477/29560/295217/501162/113886/303351/306868/290986/83572/29457/297428/691426/683402/83836/171086/361705/29456/81754/362466/287156/286899/367902/360773/362700/29386/25328/170851/500865/306809/315135/310641/301085/170845,38
BP,GO:0035303,regulation of dephosphorylation,57/5901,133/18112,0.008145139818043176,0.03845602904063221,0.02661818426436369,84686/680616/29424/364206/117536/59319/362102/170917/84351/305482/307618/29753/689588/83805/116504/25537/360616/113970/25690/56011/24242/24244/50663/363193/24629/307169/64152/315348/25639/499497/362665/29135/293410/65271/681012/60334/58950/309144/170538/298696/291914/60445/114124/60336/81763/304799/64513/313977/308909/299694/294207/24699/58834/29290/306790/259226/361167,57
BP,GO:0071478,cellular response to radiation,81/5901,198/18112,0.008152830060727171,0.03846478377255031,0.02662424404414841,64470/102552838/361732/85471/100125595/25751/293144/116502/311743/29560/64468/296608/25471/361921/497198/291921/64373/297822/316794/25112/363143/81649/140583/307098/84550/84402/170915/297508/81504/25554/313564/296084/311061/364535/300514/295707/60447/317673/64033/361967/300339/690043/25513/498411/24948/114851/192223/309757/291526/295922/79245/58918/170538/29527/25240/314555/314436/81760/315639/29274/171525/246142/24511/24842/100362121/292907/316259/362704/308909/25467/308896/361586/25420/64709/25591/64443/24888/691657/25019/363924/317646,81
BP,GO:0010923,negative regulation of phosphatase activity,20/5901,38/18112,0.008234897866250023,0.038779095981630866,0.026841802135988975,84686/362102/170917/84351/116504/25537/360616/25690/307169/64152/315348/25639/29135/65271/58950/313977/294207/306790/259226/361167,20
BP,GO:0070528,protein kinase C signaling,20/5901,38/18112,0.008234897866250023,0.038779095981630866,0.026841802135988975,364206/102552838/114110/64665/100361138/298584/497873/308589/260326/369016/363159/304554/192247/59265/171369/301511/368088/24628/100362255/499856,20
BP,GO:0032331,negative regulation of chondrocyte differentiation,14/5901,24/18112,0.008248868542898873,0.038779095981630866,0.026841802135988975,287357/291228/24706/252835/25554/84353/25622/685072/287534/294809/25296/315879/24695/304729,14
BP,GO:0034349,glial cell apoptotic process,14/5901,24/18112,0.008248868542898873,0.038779095981630866,0.026841802135988975,24708/311786/24660/58935/140908/24482/84006/58918/170538/116554/24224/24842/84010/316256,14
BP,GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,14/5901,24/18112,0.008248868542898873,0.038779095981630866,0.026841802135988975,25431/29560/289754/679028/170915/367218/59328/25271/311607/24516/25496/24842/81647/25671,14
BP,GO:0009267,cellular response to starvation,74/5901,179/18112,0.008296919599479874,0.03897718965087088,0.026978917015527456,84591/294515/303010/59319/80846/24410/24957/305482/293561/25696/29702/497198/289021/58935/361632/56718/362245/116590/25196/289754/252919/25389/56759/84402/287044/25520/116466/500843/500034/24950/25612/291760/24944/287585/363131/679869/114851/84426/309757/116546/289419/100362347/499073/300095/298296/170538/29642/116554/310960/24224/360799/59329/315427/24516/78975/316214/246142/24842/298504/337868/81647/313587/298514/300051/312166/299694/25404/84575/294518/303185/25334/24953/60661/140590,74
