ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0055072,iron ion homeostasis,4/1145,89/18112,0.821983833268267,0.8792258909277004,0.6707729842130217,294318/64831/81735/50554,4
GO:0009566,fertilization,10/1145,201/18112,0.8240917254618293,0.8813182092524187,0.6723692413536231,113984/24654/306022/500308/361585/297099/100362912/305840/24888/50554,10
GO:0089718,amino acid import across plasma membrane,2/1145,49/18112,0.8248224964911837,0.8819372770953614,0.6728415363448486,64554/24414,2
GO:0006801,superoxide metabolic process,3/1145,70/18112,0.8275602227531563,0.8841640507100491,0.6745403711927564,24323/140914/54226,3
GO:0008652,cellular amino acid biosynthetic process,3/1145,70/18112,0.8275602227531563,0.8841640507100491,0.6745403711927564,83784/291314/24398,3
GO:0002093,auditory receptor cell morphogenesis,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,290467,1
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,445442,1
GO:0006883,cellular sodium ion homeostasis,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,24493,1
GO:0030204,chondroitin sulfate metabolic process,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,306404,1
GO:0034508,centromere complex assembly,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,310658,1
GO:0035455,response to interferon-alpha,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,85471,1
GO:0070841,inclusion body assembly,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,65040,1
GO:1901223,negative regulation of NIK/NF-kappaB signaling,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,29153,1
GO:1903487,regulation of lactation,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,171406,1
GO:1904893,negative regulation of receptor signaling pathway via STAT,1/1145,27/18112,0.8287324774309486,0.8841640507100491,0.6745403711927564,266729,1
GO:0046390,ribose phosphate biosynthetic process,9/1145,184/18112,0.8294035084464642,0.8847173929891917,0.6749625232878002,287287/58964/685679/361895/24888/83516/29219/25125/25095,9
GO:0006310,DNA recombination,16/1145,310/18112,0.8323828198484193,0.8877323019911688,0.6772626369778701,287287/303348/312398/297486/362981/314265/299810/299957/315987/314423/287634/100362678/310658/297480/314949/64709,16
GO:0035825,homologous recombination,2/1145,50/18112,0.8333466335418026,0.8885969796774482,0.6779223109456104,362981/287634,2
GO:0061512,protein localization to cilium,3/1145,71/18112,0.8347547326858845,0.8899349941193987,0.6789430997433563,503018/315952/364899,3
GO:0071824,protein-DNA complex subunit organization,10/1145,204/18112,0.8373347141119639,0.8922894084780223,0.6807393133918667,294018/300772/308215/246284/301020/361825/140586/310658/25574/294408,10
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,7/1145,149/18112,0.8386117966516978,0.8922894084780223,0.6807393133918667,64865/317183/304982/306451/363058/363948/306055,7
GO:0006779,porphyrin-containing compound biosynthetic process,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,64831,1
GO:0007274,neuromuscular synaptic transmission,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,117548,1
GO:0018904,ether metabolic process,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,294930,1
GO:0031065,positive regulation of histone deacetylation,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,116633,1
GO:0033014,tetrapyrrole biosynthetic process,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,64831,1
GO:0034367,protein-containing complex remodeling,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,289733,1
GO:0038083,peptidyl-tyrosine autophosphorylation,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,24954,1
GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,500616,1
GO:0042430,indole-containing compound metabolic process,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,294318,1
GO:0043247,telomere maintenance in response to DNA damage,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,316440,1
GO:0046174,polyol catabolic process,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,365382,1
GO:0051560,mitochondrial calcium ion homeostasis,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,85262,1
GO:0060004,reflex,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,290467,1
GO:1901380,negative regulation of potassium ion transmembrane transport,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,291553,1
GO:1903306,negative regulation of regulated secretory pathway,1/1145,28/18112,0.8395757903057933,0.8922894084780223,0.6807393133918667,171337,1
GO:0002251,organ or tissue specific immune response,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,287287/24498,2
GO:0002714,positive regulation of B cell mediated immunity,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,287287/303348,2
GO:0002891,positive regulation of immunoglobulin mediated immune response,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,287287/303348,2
GO:0003009,skeletal muscle contraction,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,24176/29693,2
GO:0032210,regulation of telomere maintenance via telomerase,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,116590/84353,2
GO:0036230,granulocyte activation,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,311968/314654,2
GO:0090207,regulation of triglyceride metabolic process,2/1145,51/18112,0.8414942992216619,0.8930641974284259,0.6813304100619716,24831/252900,2
GO:0016445,somatic diversification of immunoglobulins,3/1145,72/18112,0.8416891643693329,0.8930641974284259,0.6813304100619716,287287/303348/297480,3
GO:0030301,cholesterol transport,3/1145,72/18112,0.8416891643693329,0.8930641974284259,0.6813304100619716,312781/313210/362434,3
GO:0007338,single fertilization,7/1145,150/18112,0.8434850927440514,0.8948062211715627,0.6826594228638134,24654/500308/361585/297099/100362912/305840/50554,7
GO:0044782,cilium organization,20/1145,384/18112,0.8447914616903027,0.896028357065016,0.6835918063943992,307376/303915/84411/503018/81732/303240/307302/289733/363126/83788/84394/361195/685664/315952/307724/364899/288654/367171/363286/311349,20
GO:0031341,regulation of cell killing,6/1145,132/18112,0.8479703150151363,0.8982159215915471,0.6852607281137898,116553/287287/29434/300649/363058/24483,6
GO:0019933,cAMP-mediated signaling,3/1145,73/18112,0.8483702048462554,0.8982159215915471,0.6852607281137898,63885/140586/64185,3
GO:0070613,regulation of protein processing,3/1145,73/18112,0.8483702048462554,0.8982159215915471,0.6852607281137898,445442/362434/683470,3
GO:0002440,production of molecular mediator of immune response,11/1145,225/18112,0.8488043084036854,0.8982159215915471,0.6852607281137898,116553/287287/303348/293294/64566/25325/24498/85471/64030/297480/24908,11
GO:0002218,activation of innate immune response,2/1145,52/18112,0.849278976267855,0.8982159215915471,0.6852607281137898,690005/64023,2
GO:0045071,negative regulation of viral genome replication,2/1145,52/18112,0.849278976267855,0.8982159215915471,0.6852607281137898,293294/680155,2
GO:0055093,response to hyperoxia,2/1145,52/18112,0.849278976267855,0.8982159215915471,0.6852607281137898,64566/24225,2
GO:0000154,rRNA modification,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,362416,1
GO:0001911,negative regulation of leukocyte mediated cytotoxicity,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,24483,1
GO:0006691,leukotriene metabolic process,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,316231,1
GO:0008053,mitochondrial fusion,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,171116,1
GO:0032691,negative regulation of interleukin-1 beta production,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,683206,1
GO:0034695,response to prostaglandin E,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,116633,1
GO:0045652,regulation of megakaryocyte differentiation,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,499497,1
GO:0046033,AMP metabolic process,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,25095,1
GO:0046473,phosphatidic acid metabolic process,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,289733,1
GO:0090200,positive regulation of release of cytochrome c from mitochondria,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,503018,1
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1/1145,29/18112,0.8497331515145894,0.8982159215915471,0.6852607281137898,60430,1
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,10/1145,207/18112,0.8497933271275178,0.8982159215915471,0.6852607281137898,499497/289335/287287/303348/24498/307390/85471/312478/683206/500616,10
GO:0072522,purine-containing compound biosynthetic process,9/1145,189/18112,0.8514190537942958,0.8997704816763163,0.6864467224276046,287287/58964/685679/361895/24888/83516/29219/25125/25095,9
GO:0007605,sensory perception of sound,12/1145,244/18112,0.852038392044289,0.9002611290644479,0.6868210437665568,310753/25654/24831/29547/306141/29716/60590/84573/64030/29707/288022/29710,12
GO:0044242,cellular lipid catabolic process,11/1145,226/18112,0.8526539415133763,0.9007475954196984,0.6871921753405899,29254/171142/309207/24654/85489/56718/313339/362219/25248/303407/361401,11
GO:0006721,terpenoid metabolic process,4/1145,94/18112,0.8529898896147161,0.9007746997277267,0.6872128535733043,25154/314264/252900/302425,4
GO:0140053,mitochondrial gene expression,4/1145,94/18112,0.8529898896147161,0.9007746997277267,0.6872128535733043,29681/362416/315141/291567,4
GO:0065004,protein-DNA complex assembly,8/1145,171/18112,0.85386788348424425,0.9015379035296458,0.6877951117814147,294018/300772/246284/361825/140586/310658/25574/294408,8
GO:1901292,nucleoside phosphate catabolic process,3/1145,74/18112,0.854804570831468,0.9018064747035129,0.6880000082586768,63885/367747/25095,3
GO:0018208,peptidyl-proline modification,2/1145,53/18112,0.8567139488458666,0.9018064747035129,0.6880000082586768,25639/83624,2
GO:0043277,apoptotic cell clearance,2/1145,53/18112,0.8567139488458666,0.9018064747035129,0.6880000082586768,313033/445442,2
GO:0046456,icosanoid biosynthetic process,2/1145,53/18112,0.8567139488458666,0.9018064747035129,0.6880000082586768,24323/289733,2
GO:0002706,regulation of lymphocyte mediated immunity,10/1145,209/18112,0.8576743521487498,0.9018064747035129,0.6880000082586768,289335/287287/303348/29434/300649/24498/307390/85471/363058/24483,10
GO:0007286,spermatid development,10/1145,209/18112,0.8576743521487498,0.9018064747035129,0.6880000082586768,83572/84476/303132/306022/289733/171501/499022/64030/312440/361745,10
GO:0120254,olefinic compound metabolic process,8/1145,172/18112,0.8581321410512311,0.9018064747035129,0.6880000082586768,29254/309207/266604/314264/171548/252900/83516/302425,8
GO:0032479,regulation of type I interferon production,4/1145,95/18112,0.8586092675210822,0.9018064747035129,0.6880000082586768,690005/306012/362615/363286,4
GO:0032606,type I interferon production,4/1145,95/18112,0.8586092675210822,0.9018064747035129,0.6880000082586768,690005/306012/362615/363286,4
GO:0001945,lymph vessel development,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,113984,1
GO:0002323,natural killer cell activation involved in immune response,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,298210,1
GO:0002825,regulation of T-helper 1 type immune response,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,500616,1
GO:0006734,"NADH metabolic process",1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,299201,1
GO:0007288,sperm axoneme assembly,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,289733,1
GO:0009072,aromatic amino acid family metabolic process,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,24813,1
GO:0010669,epithelial structure maintenance,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,140586,1
GO:0015813,L-glutamate transmembrane transport,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,24414,1
GO:0015874,norepinephrine transport,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,29219,1
GO:0018126,protein hydroxylation,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,309434,1
GO:0030149,sphingolipid catabolic process,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,313339,1
GO:0031445,regulation of heterochromatin assembly,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,680155,1
GO:0033119,negative regulation of RNA splicing,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,29681,1
GO:0046856,phosphatidylinositol dephosphorylation,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,365382,1
GO:0048261,negative regulation of receptor-mediated endocytosis,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,60568,1
GO:0090208,positive regulation of triglyceride metabolic process,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,252900,1
GO:0098884,postsynaptic neurotransmitter receptor internalization,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,499263,1
GO:0099633,protein localization to postsynaptic specialization membrane,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,685244,1
GO:0099645,neurotransmitter receptor localization to postsynaptic specialization membrane,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,685244,1
GO:0120261,regulation of heterochromatin organization,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,680155,1
GO:0140239,postsynaptic endocytosis,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,499263,1
GO:1901185,negative regulation of ERBB signaling pathway,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,500616,1
GO:1904666,regulation of ubiquitin protein ligase activity,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,361195,1
GO:2001032,regulation of double-strand break repair via nonhomologous end joining,1/1145,30/18112,0.8592479190595649,0.9018064747035129,0.6880000082586768,303745,1
GO:0046395,carboxylic acid catabolic process,11/1145,228/18112,0.8601225402634098,0.9025612631066975,0.688575846248524,171142/291133/79238/83784/85489/56718/24813/24398/25248/299201/81708,11
GO:0001523,retinoid metabolic process,3/1145,75/18112,0.8609989887337786,0.9029913527074275,0.688903967255807,314264/252900/302425,3
GO:0002712,regulation of B cell mediated immunity,3/1145,75/18112,0.8609989887337786,0.9029913527074275,0.688903967255807,289335/287287/303348,3
GO:0002889,regulation of immunoglobulin mediated immune response,3/1145,75/18112,0.8609989887337786,0.9029913527074275,0.688903967255807,289335/287287/303348,3
GO:0006690,icosanoid metabolic process,6/1145,135/18112,0.8623896262907376,0.9042864674451909,0.6898920273055756,29254/309207/266604/24323/289733/316231,6
GO:0006692,prostanoid metabolic process,2/1145,54/18112,0.8638122737753404,0.9052877367400048,0.6906559088061244,24323/289733,2
GO:0006693,prostaglandin metabolic process,2/1145,54/18112,0.8638122737753404,0.9052877367400048,0.6906559088061244,24323/289733,2
GO:0052372,modulation by symbiont of entry into host,2/1145,54/18112,0.8638122737753404,0.9052877367400048,0.6906559088061244,293294/156435,2
GO:0006720,isoprenoid metabolic process,5/1145,116/18112,0.8645814923058848,0.9059303635314865,0.6911461772287282,25154/25675/314264/252900/302425,5
GO:1903317,regulation of protein maturation,3/1145,76/18112,0.8669601764175922,0.9072248195314321,0.6921337347187603,445442/362434/683470,3
GO:0016054,organic acid catabolic process,11/1145,230/18112,0.8672888808759796,0.9072248195314321,0.6921337347187603,171142/291133/79238/83784/85489/56718/24813/24398/25248/299201/81708,11
GO:0045333,cellular respiration,11/1145,230/18112,0.8672888808759796,0.9072248195314321,0.6921337347187603,298874/287287/24225/117273/361400/304091/299201/64831/83516/29219/361596,11
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,24225,1
GO:0008156,negative regulation of DNA replication,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,288257,1
GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,63886,1
GO:0033137,negative regulation of peptidyl-serine phosphorylation,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,308113,1
GO:0043094,cellular metabolic compound salvage,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,25095,1
GO:0051123,RNA polymerase II preinitiation complex assembly,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,294018,1
GO:0051873,killing by host of symbiont cells,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,501052,1
GO:0051894,positive regulation of focal adhesion assembly,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,60445,1
GO:0070198,"protein localization to chromosome, telomeric region",1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,246284,1
GO:0070633,transepithelial transport,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,24323,1
GO:1901798,positive regulation of signal transduction by p53 class mediator,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,296072,1
GO:1903146,regulation of autophagy of mitochondrion,1/1145,31/18112,0.8681607125932891,0.9072248195314321,0.6921337347187603,300095,1
GO:0002455,humoral immune response mediated by circulating immunoglobulin,2/1145,55/18112,0.8705867561809126,0.9095963121083999,0.6939429775644338,289335/29681,2
GO:0046034,ATP metabolic process,14/1145,286/18112,0.8715918460423622,0.9104825941205388,0.6946191337562282,287287/24954/24225/117276/311024/117273/25059/24888/54226/83516/29219/287478/25125/25095,14
GO:0010954,positive regulation of protein processing,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,362434,1
GO:0032958,inositol phosphate biosynthetic process,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,29219,1
GO:0035590,purinergic nucleotide receptor signaling pathway,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,25505,1
GO:0044062,regulation of excretion,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,24323,1
GO:0045454,cell redox homeostasis,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,24498,1
GO:0045577,regulation of B cell differentiation,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,25325,1
GO:0051085,chaperone cofactor-dependent protein refolding,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,313811,1
GO:2000780,negative regulation of double-strand break repair,1/1145,32/18112,0.8765095862219976,0.9143037473239163,0.6975343417406749,85489,1
GO:0007140,male meiotic nuclear division,2/1145,56/18112,0.877049929124443,0.914538773077679,0.6977136459761905,313554/297783,2
GO:0051289,protein homotetramerization,2/1145,56/18112,0.877049929124443,0.914538773077679,0.6977136459761905,24398/365297,2
GO:0002090,regulation of receptor internalization,3/1145,78/18112,0.8782095918325847,0.9154191903375201,0.6983853278714007,24954/499263/54226,3
GO:0009620,response to fungus,3/1145,78/18112,0.8782095918325847,0.9154191903375201,0.6983853278714007,24498/24604/54226,3
GO:0051225,spindle assembly,5/1145,120/18112,0.8829756111622961,0.9188298291944664,0.7009873490672653,308663/114514/117273/680155/365468,5
GO:0002483,antigen processing and presentation of endogenous peptide antigen,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,63886,1
GO:0007007,inner mitochondrial membrane organization,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,171116,1
GO:0009048,dosage compensation by inactivation of X chromosome,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,310775,1
GO:0010847,regulation of chromatin assembly,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,680155,1
GO:0031295,T cell costimulation,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,287673,1
GO:0032371,regulation of sterol transport,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,362434,1
GO:0032374,regulation of cholesterol transport,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,362434,1
GO:0042168,heme metabolic process,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,64831,1
GO:0045738,negative regulation of DNA repair,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,85489,1
GO:0048384,retinoic acid receptor signaling pathway,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,312299,1
GO:0050482,arachidonic acid secretion,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,289733,1
GO:0050996,positive regulation of lipid catabolic process,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,85489,1
GO:0061099,negative regulation of protein tyrosine kinase activity,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,500616,1
GO:0071353,cellular response to interleukin-4,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,85471,1
GO:0071480,cellular response to gamma radiation,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,24888,1
GO:1903955,positive regulation of protein targeting to mitochondrion,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,300095,1
GO:1903963,arachidonate transport,1/1145,33/18112,0.8843301904131378,0.9188298291944664,0.7009873490672653,289733,1
GO:0048515,spermatid differentiation,10/1145,217/18112,0.8859630393799481,0.9203616759062407,0.7021560150503945,83572/84476/303132/306022/289733/171501/499022/64030/312440/361745,10
GO:0002709,regulation of T cell mediated immunity,4/1145,101/18112,0.8886052753765903,0.9229413647292456,0.7041240935476306,287287/24498/307390/85471,4
GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,2/1145,58/18112,0.8890910210147034,0.9229505574846001,0.7041311068214727,287287/303348,2
GO:0002208,somatic diversification of immunoglobulins involved in immune response,2/1145,58/18112,0.8890910210147034,0.9229505574846001,0.7041311068214727,287287/303348,2
GO:0045190,isotype switching,2/1145,58/18112,0.8890910210147034,0.9229505574846001,0.7041311068214727,287287/303348,2
GO:0016042,lipid catabolic process,16/1145,329/18112,0.8907143106867254,0.9236314528037243,0.7046505708066197,83572/29254/171142/309207/24654/85489/25031/56718/313339/362219/25248/303407/294930/361401/301173/365297,16
GO:0000460,maturation of 5.8S rRNA,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,316098,1
GO:0019433,triglyceride catabolic process,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,29254,1
GO:0035025,positive regulation of Rho protein signal transduction,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,302373,1
GO:0036297,interstrand cross-link repair,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,64709,1
GO:0046466,membrane lipid catabolic process,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,313339,1
GO:0060295,regulation of cilium movement involved in cell motility,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,305840,1
GO:0070286,axonemal dynein complex assembly,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,685664,1
GO:0072524,pyridine-containing compound metabolic process,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,361596,1
GO:0120316,sperm flagellum assembly,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,289733,1
GO:1902019,regulation of cilium-dependent cell motility,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,305840,1
GO:1903319,positive regulation of protein maturation,1/1145,34/18112,0.8916559236935713,0.9236314528037243,0.7046505708066197,362434,1
GO:0042445,hormone metabolic process,11/1145,238/18112,0.8930686592118661,0.9249298314991249,0.7056411209725544,24413/25697/314264/171548/25235/116548/85471/252900/24483/83516/302425,11
GO:2000573,positive regulation of DNA biosynthetic process,3/1145,81/18112,0.8935002241720079,0.92521175344082,0.7058562029260059,116590/24628/84353,3
GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,2/1145,59/18112,0.8946925103382787,0.9262811546048584,0.706672063124761,310552/500616,2
GO:0002819,regulation of adaptive immune response,10/1145,220/18112,0.8953094635435204,0.9267546345754464,0.7070332872153089,499497/289335/287287/303348/24498/307390/85471/312478/683206/500616,10
GO:0022904,respiratory electron transport chain,4/1145,103/18112,0.8972886851026356,0.9286378085037259,0.7084699853479484,298874/24225/83516/29219,4
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,3/1145,82/18112,0.8982007233027162,0.928916656371518,0.7086827220500296,303348/296758/25406,3
GO:0007549,dosage compensation,1/1145,35/18112,0.8985180747816819,0.928916656371518,0.7086827220500296,310775,1
GO:0019883,antigen processing and presentation of endogenous antigen,1/1145,35/18112,0.8985180747816819,0.928916656371518,0.7086827220500296,63886,1
GO:0095500,acetylcholine receptor signaling pathway,1/1145,35/18112,0.8985180747816819,0.928916656371518,0.7086827220500296,24654,1
GO:1903715,regulation of aerobic respiration,1/1145,35/18112,0.8985180747816819,0.928916656371518,0.7086827220500296,117273,1
GO:1903749,positive regulation of establishment of protein localization to mitochondrion,1/1145,35/18112,0.8985180747816819,0.928916656371518,0.7086827220500296,300095,1
GO:0072329,monocarboxylic acid catabolic process,5/1145,124/18112,0.899189626271369,0.929279987563469,0.708959912190126,171142/83784/85489/56718/25248,5
GO:0072655,establishment of protein localization to mitochondrion,5/1145,124/18112,0.899189626271369,0.929279987563469,0.708959912190126,24242/24244/50663/25059/300095,5
GO:0032608,interferon-beta production,2/1145,60/18112,0.9000298120793571,0.9293222529963535,0.708992157044193,306012/363286,2
GO:0032648,regulation of interferon-beta production,2/1145,60/18112,0.9000298120793571,0.9293222529963535,0.708992157044193,306012/363286,2
GO:0036296,response to increased oxygen levels,2/1145,60/18112,0.9000298120793571,0.9293222529963535,0.708992157044193,64566/24225,2
GO:0050832,defense response to fungus,2/1145,60/18112,0.9000298120793571,0.9293222529963535,0.708992157044193,24604/54226,2
GO:0050792,regulation of viral process,7/1145,164/18112,0.9000308351013598,0.9293222529963535,0.708992157044193,293294/116667/156435/288092/362325/680155/207122,7
GO:0046165,alcohol biosynthetic process,6/1145,145/18112,0.9024918495778513,0.9316976669006054,0.7108043915219733,25675/171548/313339/362434/300095/29219,6
GO:0002227,innate immune response in mucosa,1/1145,36/18112,0.904945955756123,0.9330106354577241,0.7118060724851067,287287,1
GO:0006471,protein ADP-ribosylation,1/1145,36/18112,0.904945955756123,0.9330106354577241,0.7118060724851067,315760,1
GO:0008299,isoprenoid biosynthetic process,1/1145,36/18112,0.904945955756123,0.9330106354577241,0.7118060724851067,25675,1
GO:0009156,ribonucleoside monophosphate biosynthetic process,1/1145,36/18112,0.904945955756123,0.9330106354577241,0.7118060724851067,25095,1
GO:0048566,embryonic digestive tract development,1/1145,36/18112,0.904945955756123,0.9330106354577241,0.7118060724851067,116548,1
GO:0032481,positive regulation of type I interferon production,2/1145,61/18112,0.9051139063422526,0.9330106354577241,0.7118060724851067,690005/306012,2
GO:1904356,regulation of telomere maintenance via telomere lengthening,2/1145,61/18112,0.9051139063422526,0.9330106354577241,0.7118060724851067,116590/84353,2
GO:0007218,neuropeptide signaling pathway,4/1145,105/18112,0.9053706373008642,0.9330106354577241,0.7118060724851067,29237/24604/29358/29335,4
